"review_date","review_year","review_month","review_week","date_id"
"2019-07-01 02:45:06+00:00","2019","7","27","4799"
"2019-07-01 03:04:06+00:00","2019","7","27","4800"
"2019-07-01 03:36:26+00:00","2019","7","27","4801"
"2019-07-01 11:18:20+00:00","2019","7","27","4802"
"2019-07-01 12:40:35+00:00","2019","7","27","4803"
"2019-07-01 13:00:35+00:00","2019","7","27","4804"
"2019-07-01 14:28:08+00:00","2019","7","27","4805"
"2019-07-01 17:28:53+00:00","2019","7","27","4806"
"2019-07-01 18:29:10+00:00","2019","7","27","4807"
"2019-07-01 21:39:47+00:00","2019","7","27","4808"
"2019-07-01 21:59:39+00:00","2019","7","27","4809"
"2019-07-02 06:09:32+00:00","2019","7","27","4810"
"2019-07-02 07:36:14+00:00","2019","7","27","4811"
"2019-07-02 08:54:36+00:00","2019","7","27","4812"
"2019-07-02 09:44:33+00:00","2019","7","27","4813"
"2019-07-02 09:45:29+00:00","2019","7","27","4814"
"2019-07-02 11:21:00+00:00","2019","7","27","4815"
"2019-07-02 14:30:11+00:00","2019","7","27","4816"
"2019-07-02 16:24:22+00:00","2019","7","27","4817"
"2019-07-02 16:34:39+00:00","2019","7","27","4818"
"2019-07-02 19:00:06+00:00","2019","7","27","4819"
"2019-07-02 19:02:23+00:00","2019","7","27","4820"
"2019-07-02 19:16:49+00:00","2019","7","27","4821"
"2019-07-02 19:34:02+00:00","2019","7","27","4822"
"2019-07-02 20:56:09+00:00","2019","7","27","4823"
"2019-07-02 23:06:12+00:00","2019","7","27","4824"
"2019-07-03 00:31:09+00:00","2019","7","27","4825"
"2019-07-03 02:05:22+00:00","2019","7","27","4826"
"2019-07-03 07:22:35+00:00","2019","7","27","4827"
"2019-07-03 07:40:50+00:00","2019","7","27","4828"
"2019-07-03 11:28:47+00:00","2019","7","27","4829"
"2019-07-03 15:56:25+00:00","2019","7","27","4830"
"2019-07-03 20:48:50+00:00","2019","7","27","4831"
"2019-07-03 21:17:42+00:00","2019","7","27","4832"
"2019-07-03 21:34:11+00:00","2019","7","27","4833"
"2019-07-03 21:50:13+00:00","2019","7","27","4834"
"2019-07-04 10:46:21+00:00","2019","7","27","4835"
"2019-07-04 17:13:28+00:00","2019","7","27","4836"
"2019-07-04 18:08:28+00:00","2019","7","27","4837"
"2019-07-04 18:21:41+00:00","2019","7","27","4838"
"2019-07-04 19:46:49+00:00","2019","7","27","4839"
"2019-07-04 20:11:59+00:00","2019","7","27","4840"
"2019-07-04 21:17:06+00:00","2019","7","27","4841"
"2019-07-04 21:58:14+00:00","2019","7","27","4842"
"2019-07-04 22:54:22+00:00","2019","7","27","4843"
"2019-07-04 23:33:52+00:00","2019","7","27","4844"
"2019-07-05 06:24:48+00:00","2019","7","27","4845"
"2019-07-05 09:35:03+00:00","2019","7","27","4846"
"2019-07-05 11:49:23+00:00","2019","7","27","4847"
"2019-07-05 11:59:57+00:00","2019","7","27","4848"
"2019-07-05 12:22:57+00:00","2019","7","27","4849"
"2019-07-05 13:31:12+00:00","2019","7","27","4850"
"2019-07-05 14:31:15+00:00","2019","7","27","4851"
"2019-07-05 15:36:39+00:00","2019","7","27","4852"
"2019-07-05 16:11:12+00:00","2019","7","27","4853"
"2019-07-05 18:38:46+00:00","2019","7","27","4854"
"2019-07-05 18:52:16+00:00","2019","7","27","4855"
"2019-07-05 19:37:22+00:00","2019","7","27","4856"
"2019-07-06 07:38:57+00:00","2019","7","27","4857"
"2019-07-06 08:33:29+00:00","2019","7","27","4858"
"2019-07-06 09:14:28+00:00","2019","7","27","4859"
"2019-07-06 11:44:03+00:00","2019","7","27","4860"
"2019-07-06 15:35:33+00:00","2019","7","27","4861"
"2019-07-06 15:43:15+00:00","2019","7","27","4862"
"2019-07-06 15:48:22+00:00","2019","7","27","4863"
"2019-07-06 16:35:37+00:00","2019","7","27","4864"
"2019-07-06 17:25:35+00:00","2019","7","27","4865"
"2019-07-06 22:42:58+00:00","2019","7","27","4866"
"2019-07-07 00:37:45+00:00","2019","7","27","4867"
"2019-07-07 05:44:00+00:00","2019","7","27","4868"
"2019-07-07 06:29:59+00:00","2019","7","27","4869"
"2019-07-07 11:04:57+00:00","2019","7","27","4870"
"2019-07-07 11:06:58+00:00","2019","7","27","4871"
"2019-07-07 11:28:41+00:00","2019","7","27","4872"
"2019-07-07 12:18:24+00:00","2019","7","27","4873"
"2019-07-07 12:31:56+00:00","2019","7","27","4874"
"2019-07-07 12:57:13+00:00","2019","7","27","4875"
"2019-07-07 15:11:43+00:00","2019","7","27","4876"
"2019-07-07 16:40:46+00:00","2019","7","27","4877"
"2019-07-07 16:47:18+00:00","2019","7","27","4878"
"2019-07-07 19:42:49+00:00","2019","7","27","4879"
"2019-07-07 19:52:59+00:00","2019","7","27","4880"
"2019-07-07 21:46:33+00:00","2019","7","27","4881"
"2019-07-07 22:20:00+00:00","2019","7","27","4882"
"2019-07-07 22:23:15+00:00","2019","7","27","4883"
"2019-07-07 22:25:25+00:00","2019","7","27","4884"
"2019-07-07 23:03:40+00:00","2019","7","27","4885"
"2019-07-08 02:08:54+00:00","2019","7","28","4886"
"2019-07-08 04:05:54+00:00","2019","7","28","4887"
"2019-07-08 12:41:19+00:00","2019","7","28","4888"
"2019-07-08 15:06:55+00:00","2019","7","28","4889"
"2019-07-08 16:20:07+00:00","2019","7","28","4890"
"2019-07-08 16:50:32+00:00","2019","7","28","4891"
"2019-07-08 16:55:12+00:00","2019","7","28","4892"
"2019-07-08 20:24:12+00:00","2019","7","28","4893"
"2019-07-08 20:56:47+00:00","2019","7","28","4894"
"2019-07-08 22:25:29+00:00","2019","7","28","4895"
"2019-07-08 23:08:30+00:00","2019","7","28","4896"
"2019-07-08 23:51:50+00:00","2019","7","28","4897"
"2019-07-09 01:40:08+00:00","2019","7","28","4898"
"2019-07-09 10:54:05+00:00","2019","7","28","4899"
"2019-07-09 16:10:37+00:00","2019","7","28","4900"
"2019-07-09 16:34:04+00:00","2019","7","28","4901"
"2019-07-09 18:01:57+00:00","2019","7","28","4902"
"2019-07-09 18:36:11+00:00","2019","7","28","4903"
"2019-07-09 19:24:40+00:00","2019","7","28","4904"
"2019-07-09 21:00:23+00:00","2019","7","28","4905"
"2019-07-09 21:36:24+00:00","2019","7","28","4906"
"2019-07-10 00:47:46+00:00","2019","7","28","4907"
"2019-07-10 05:36:22+00:00","2019","7","28","4908"
"2019-07-10 10:18:23+00:00","2019","7","28","4909"
"2019-07-10 13:01:26+00:00","2019","7","28","4910"
"2019-07-10 14:32:42+00:00","2019","7","28","4911"
"2019-07-10 14:52:02+00:00","2019","7","28","4912"
"2019-07-10 18:07:33+00:00","2019","7","28","4913"
"2019-07-10 19:32:58+00:00","2019","7","28","4914"
"2019-07-10 19:54:19+00:00","2019","7","28","4915"
"2019-07-10 19:57:18+00:00","2019","7","28","4916"
"2019-07-10 21:09:31+00:00","2019","7","28","4917"
"2019-07-10 22:58:20+00:00","2019","7","28","4918"
"2019-07-11 06:55:41+00:00","2019","7","28","4919"
"2019-07-11 07:49:56+00:00","2019","7","28","4920"
"2019-07-11 08:09:10+00:00","2019","7","28","4921"
"2019-07-11 10:42:56+00:00","2019","7","28","4922"
"2019-07-11 10:53:24+00:00","2019","7","28","4923"
"2019-07-11 13:22:06+00:00","2019","7","28","4924"
"2019-07-11 17:16:46+00:00","2019","7","28","4925"
"2019-07-11 17:54:25+00:00","2019","7","28","4926"
"2019-07-11 19:36:31+00:00","2019","7","28","4927"
"2019-07-11 22:53:49+00:00","2019","7","28","4928"
"2019-07-11 23:28:11+00:00","2019","7","28","4929"
"2019-07-12 02:00:36+00:00","2019","7","28","4930"
"2019-07-12 16:33:51+00:00","2019","7","28","4931"
"2019-07-12 20:10:23+00:00","2019","7","28","4932"
"2019-07-13 04:23:13+00:00","2019","7","28","4933"
"2019-07-13 07:29:20+00:00","2019","7","28","4934"
"2019-07-13 09:01:57+00:00","2019","7","28","4935"
"2019-07-13 09:46:52+00:00","2019","7","28","4936"
"2019-07-13 19:10:04+00:00","2019","7","28","4937"
"2019-07-13 19:49:30+00:00","2019","7","28","4938"
"2019-07-13 20:18:56+00:00","2019","7","28","4939"
"2019-07-14 07:19:49+00:00","2019","7","28","4940"
"2019-07-14 08:38:00+00:00","2019","7","28","4941"
"2019-07-14 08:59:20+00:00","2019","7","28","4942"
"2019-07-14 09:46:07+00:00","2019","7","28","4943"
"2019-07-14 11:41:44+00:00","2019","7","28","4944"
"2019-07-14 13:35:05+00:00","2019","7","28","4945"
"2019-07-14 13:50:51+00:00","2019","7","28","4946"
"2019-07-14 14:52:41+00:00","2019","7","28","4947"
"2019-07-14 15:02:54+00:00","2019","7","28","4948"
"2019-07-14 17:35:40+00:00","2019","7","28","4949"
"2019-07-14 20:19:37+00:00","2019","7","28","4950"
"2019-07-14 20:28:39+00:00","2019","7","28","4951"
"2019-07-14 21:49:24+00:00","2019","7","28","4952"
"2019-07-15 07:00:11+00:00","2019","7","29","4953"
"2019-07-15 12:03:40+00:00","2019","7","29","4954"
"2019-07-15 12:18:25+00:00","2019","7","29","4955"
"2019-07-15 13:06:28+00:00","2019","7","29","4956"
"2019-07-15 14:02:59+00:00","2019","7","29","4957"
"2019-07-15 14:32:26+00:00","2019","7","29","4958"
"2019-07-15 14:44:35+00:00","2019","7","29","4959"
"2019-07-15 15:27:57+00:00","2019","7","29","4960"
"2019-07-15 16:05:23+00:00","2019","7","29","4961"
"2019-07-15 16:55:22+00:00","2019","7","29","4962"
"2019-07-15 17:52:09+00:00","2019","7","29","4963"
"2019-07-15 19:21:16+00:00","2019","7","29","4964"
"2019-07-15 19:50:26+00:00","2019","7","29","4965"
"2019-07-15 21:27:27+00:00","2019","7","29","4966"
"2019-07-15 22:53:41+00:00","2019","7","29","4967"
"2019-07-15 23:21:20+00:00","2019","7","29","4968"
"2019-07-16 05:44:18+00:00","2019","7","29","4969"
"2019-07-16 07:53:41+00:00","2019","7","29","4970"
"2019-07-16 08:01:06+00:00","2019","7","29","4971"
"2019-07-16 08:25:31+00:00","2019","7","29","4972"
"2019-07-16 08:57:52+00:00","2019","7","29","4973"
"2019-07-16 10:11:11+00:00","2019","7","29","4974"
"2019-07-16 10:20:42+00:00","2019","7","29","4975"
"2019-07-16 15:47:24+00:00","2019","7","29","4976"
"2019-07-16 15:50:02+00:00","2019","7","29","4977"
"2019-07-16 16:17:54+00:00","2019","7","29","4978"
"2019-07-16 17:19:02+00:00","2019","7","29","4979"
"2019-07-16 17:35:14+00:00","2019","7","29","4980"
"2019-07-16 17:44:52+00:00","2019","7","29","4981"
"2019-07-16 18:01:03+00:00","2019","7","29","4982"
"2019-07-16 22:08:56+00:00","2019","7","29","4983"
"2019-07-17 07:32:58+00:00","2019","7","29","4984"
"2019-07-17 10:05:37+00:00","2019","7","29","4985"
"2019-07-17 12:38:25+00:00","2019","7","29","4986"
"2019-07-17 14:56:23+00:00","2019","7","29","4987"
"2019-07-17 17:02:23+00:00","2019","7","29","4988"
"2019-07-17 17:12:56+00:00","2019","7","29","4989"
"2019-07-17 18:25:52+00:00","2019","7","29","4990"
"2019-07-17 19:15:00+00:00","2019","7","29","4991"
"2019-07-17 19:28:00+00:00","2019","7","29","4992"
"2019-07-17 20:01:48+00:00","2019","7","29","4993"
"2019-07-17 20:13:01+00:00","2019","7","29","4994"
"2019-07-17 20:35:32+00:00","2019","7","29","4995"
"2019-07-17 21:53:17+00:00","2019","7","29","4996"
"2019-07-18 11:11:50+00:00","2019","7","29","4997"
"2019-07-18 11:12:00+00:00","2019","7","29","4998"
"2019-07-18 11:24:55+00:00","2019","7","29","4999"
"2019-07-18 11:46:02+00:00","2019","7","29","5000"
"2019-07-18 12:40:37+00:00","2019","7","29","5001"
"2019-07-18 13:33:41+00:00","2019","7","29","5002"
"2019-07-18 16:54:22+00:00","2019","7","29","5003"
"2019-07-18 17:45:45+00:00","2019","7","29","5004"
"2019-07-18 17:50:16+00:00","2019","7","29","5005"
"2019-07-18 20:05:30+00:00","2019","7","29","5006"
"2019-07-18 20:52:12+00:00","2019","7","29","5007"
"2019-07-19 04:37:52+00:00","2019","7","29","5008"
"2019-07-19 07:06:58+00:00","2019","7","29","5009"
"2019-07-19 07:53:21+00:00","2019","7","29","5010"
"2019-07-19 12:18:33+00:00","2019","7","29","5011"
"2019-07-19 15:02:45+00:00","2019","7","29","5012"
"2019-07-19 16:15:31+00:00","2019","7","29","5013"
"2019-07-19 16:36:27+00:00","2019","7","29","5014"
"2019-07-19 19:02:15+00:00","2019","7","29","5015"
"2019-07-19 19:53:59+00:00","2019","7","29","5016"
"2019-07-19 21:56:58+00:00","2019","7","29","5017"
"2019-07-20 03:39:53+00:00","2019","7","29","5018"
"2019-07-20 04:07:41+00:00","2019","7","29","5019"
"2019-07-20 04:37:04+00:00","2019","7","29","5020"
"2019-07-20 07:53:56+00:00","2019","7","29","5021"
"2019-07-20 11:39:16+00:00","2019","7","29","5022"
"2019-07-20 13:31:21+00:00","2019","7","29","5023"
"2019-07-20 14:45:16+00:00","2019","7","29","5024"
"2019-07-20 15:34:08+00:00","2019","7","29","5025"
"2019-07-20 16:01:00+00:00","2019","7","29","5026"
"2019-07-20 17:41:05+00:00","2019","7","29","5027"
"2019-07-20 18:57:09+00:00","2019","7","29","5028"
"2019-07-20 20:01:23+00:00","2019","7","29","5029"
"2019-07-20 20:20:36+00:00","2019","7","29","5030"
"2019-07-21 08:32:05+00:00","2019","7","29","5031"
"2019-07-21 11:28:05+00:00","2019","7","29","5032"
"2019-07-21 12:11:09+00:00","2019","7","29","5033"
"2019-07-21 12:36:44+00:00","2019","7","29","5034"
"2019-07-21 17:42:22+00:00","2019","7","29","5035"
"2019-07-21 18:44:51+00:00","2019","7","29","5036"
"2019-07-21 18:49:09+00:00","2019","7","29","5037"
"2019-07-22 06:31:18+00:00","2019","7","30","5038"
"2019-07-22 09:06:12+00:00","2019","7","30","5039"
"2019-07-22 09:40:21+00:00","2019","7","30","5040"
"2019-07-22 11:19:09+00:00","2019","7","30","5041"
"2019-07-22 11:32:12+00:00","2019","7","30","5042"
"2019-07-22 16:33:03+00:00","2019","7","30","5043"
"2019-07-22 17:07:30+00:00","2019","7","30","5044"
"2019-07-22 20:51:44+00:00","2019","7","30","5045"
"2019-07-23 03:36:11+00:00","2019","7","30","5046"
"2019-07-23 05:36:35+00:00","2019","7","30","5047"
"2019-07-23 06:11:34+00:00","2019","7","30","5048"
"2019-07-23 07:56:16+00:00","2019","7","30","5049"
"2019-07-23 08:32:14+00:00","2019","7","30","5050"
"2019-07-23 08:43:26+00:00","2019","7","30","5051"
"2019-07-23 09:00:51+00:00","2019","7","30","5052"
"2019-07-23 13:25:59+00:00","2019","7","30","5053"
"2019-07-23 18:22:58+00:00","2019","7","30","5054"
"2019-07-23 22:42:41+00:00","2019","7","30","5055"
"2019-07-24 02:42:03+00:00","2019","7","30","5056"
"2019-07-24 05:32:27+00:00","2019","7","30","5057"
"2019-07-24 09:38:00+00:00","2019","7","30","5058"
"2019-07-24 11:58:25+00:00","2019","7","30","5059"
"2019-07-24 16:48:36+00:00","2019","7","30","5060"
"2019-07-24 18:20:59+00:00","2019","7","30","5061"
"2019-07-24 19:38:50+00:00","2019","7","30","5062"
"2019-07-24 19:47:31+00:00","2019","7","30","5063"
"2019-07-24 20:25:01+00:00","2019","7","30","5064"
"2019-07-24 22:49:27+00:00","2019","7","30","5065"
"2019-07-25 00:23:54+00:00","2019","7","30","5066"
"2019-07-25 04:31:59+00:00","2019","7","30","5067"
"2019-07-25 07:26:23+00:00","2019","7","30","5068"
"2019-07-25 08:32:23+00:00","2019","7","30","5069"
"2019-07-25 08:53:53+00:00","2019","7","30","5070"
"2019-07-25 11:53:53+00:00","2019","7","30","5071"
"2019-07-25 12:00:42+00:00","2019","7","30","5072"
"2019-07-25 13:12:05+00:00","2019","7","30","5073"
"2019-07-25 13:49:45+00:00","2019","7","30","5074"
"2019-07-25 14:31:22+00:00","2019","7","30","5075"
"2019-07-25 14:42:21+00:00","2019","7","30","5076"
"2019-07-25 14:56:44+00:00","2019","7","30","5077"
"2019-07-25 18:34:33+00:00","2019","7","30","5078"
"2019-07-25 19:35:42+00:00","2019","7","30","5079"
"2019-07-25 19:35:57+00:00","2019","7","30","5080"
"2019-07-25 22:27:40+00:00","2019","7","30","5081"
"2019-07-25 22:33:26+00:00","2019","7","30","5082"
"2019-07-26 02:15:32+00:00","2019","7","30","5083"
"2019-07-26 10:09:42+00:00","2019","7","30","5084"
"2019-07-26 10:25:34+00:00","2019","7","30","5085"
"2019-07-26 14:02:12+00:00","2019","7","30","5086"
"2019-07-26 14:10:46+00:00","2019","7","30","5087"
"2019-07-26 16:20:30+00:00","2019","7","30","5088"
"2019-07-26 18:31:56+00:00","2019","7","30","5089"
"2019-07-27 00:00:37+00:00","2019","7","30","5090"
"2019-07-27 07:47:24+00:00","2019","7","30","5091"
"2019-07-27 10:06:00+00:00","2019","7","30","5092"
"2019-07-27 10:49:00+00:00","2019","7","30","5093"
"2019-07-27 11:19:48+00:00","2019","7","30","5094"
"2019-07-27 11:31:26+00:00","2019","7","30","5095"
"2019-07-27 12:04:43+00:00","2019","7","30","5096"
"2019-07-27 14:45:24+00:00","2019","7","30","5097"
"2019-07-27 16:05:15+00:00","2019","7","30","5098"
"2019-07-27 22:15:56+00:00","2019","7","30","5099"
"2019-07-27 23:49:30+00:00","2019","7","30","5100"
"2019-07-28 10:30:10+00:00","2019","7","30","5101"
"2019-07-28 13:21:49+00:00","2019","7","30","5102"
"2019-07-28 21:38:55+00:00","2019","7","30","5103"
"2019-07-29 01:21:14+00:00","2019","7","31","5104"
"2019-07-29 07:54:36+00:00","2019","7","31","5105"
"2019-07-29 08:57:53+00:00","2019","7","31","5106"
"2019-07-29 09:47:23+00:00","2019","7","31","5107"
"2019-07-29 11:45:51+00:00","2019","7","31","5108"
"2019-07-29 12:10:19+00:00","2019","7","31","5109"
"2019-07-29 13:25:44+00:00","2019","7","31","5110"
"2019-07-29 13:30:40+00:00","2019","7","31","5111"
"2019-07-29 13:37:39+00:00","2019","7","31","5112"
"2019-07-29 13:40:14+00:00","2019","7","31","5113"
"2019-07-29 14:07:59+00:00","2019","7","31","5114"
"2019-07-29 14:53:12+00:00","2019","7","31","5115"
"2019-07-29 17:00:42+00:00","2019","7","31","5116"
"2019-07-29 19:52:21+00:00","2019","7","31","5117"
"2019-07-29 22:08:38+00:00","2019","7","31","5118"
"2019-07-30 06:49:11+00:00","2019","7","31","5119"
"2019-07-30 10:02:51+00:00","2019","7","31","5120"
"2019-07-30 10:48:29+00:00","2019","7","31","5121"
"2019-07-30 13:40:40+00:00","2019","7","31","5122"
"2019-07-30 14:16:52+00:00","2019","7","31","5123"
"2019-07-30 16:29:02+00:00","2019","7","31","5124"
"2019-07-30 17:10:36+00:00","2019","7","31","5125"
"2019-07-30 17:52:43+00:00","2019","7","31","5126"
"2019-07-30 19:40:29+00:00","2019","7","31","5127"
"2019-07-30 20:06:23+00:00","2019","7","31","5128"
"2019-07-30 21:25:55+00:00","2019","7","31","5129"
"2019-07-30 21:33:22+00:00","2019","7","31","5130"
"2019-07-30 22:35:16+00:00","2019","7","31","5131"
"2019-07-30 22:35:25+00:00","2019","7","31","5132"
"2019-07-30 23:54:16+00:00","2019","7","31","5133"
"2019-07-31 00:27:06+00:00","2019","7","31","5134"
"2019-07-31 02:41:04+00:00","2019","7","31","5135"
"2019-07-31 05:26:33+00:00","2019","7","31","5136"
"2019-07-31 06:21:54+00:00","2019","7","31","5137"
"2019-07-31 12:11:34+00:00","2019","7","31","5138"
"2019-07-31 12:26:46+00:00","2019","7","31","5139"
"2019-07-31 17:28:41+00:00","2019","7","31","5140"
"2019-07-31 17:34:41+00:00","2019","7","31","5141"
"2019-07-31 22:14:18+00:00","2019","7","31","5142"
"2019-08-01 01:19:56+00:00","2019","8","31","5143"
"2019-08-01 11:01:58+00:00","2019","8","31","5144"
"2019-08-01 12:33:26+00:00","2019","8","31","5145"
"2019-08-01 13:05:14+00:00","2019","8","31","5146"
"2019-08-01 14:38:00+00:00","2019","8","31","5147"
"2019-08-01 16:21:13+00:00","2019","8","31","5148"
"2019-08-01 18:36:33+00:00","2019","8","31","5149"
"2019-08-01 18:49:26+00:00","2019","8","31","5150"
"2019-08-01 19:20:30+00:00","2019","8","31","5151"
"2019-08-01 20:46:13+00:00","2019","8","31","5152"
"2019-08-01 21:38:42+00:00","2019","8","31","5153"
"2019-08-02 05:51:48+00:00","2019","8","31","5154"
"2019-08-02 07:52:25+00:00","2019","8","31","5155"
"2019-08-02 10:29:03+00:00","2019","8","31","5156"
"2019-08-02 10:56:57+00:00","2019","8","31","5157"
"2019-08-02 15:22:15+00:00","2019","8","31","5158"
"2019-08-02 15:23:06+00:00","2019","8","31","5159"
"2019-08-02 15:42:50+00:00","2019","8","31","5160"
"2019-08-02 17:08:42+00:00","2019","8","31","5161"
"2019-08-02 18:45:53+00:00","2019","8","31","5162"
"2019-08-02 22:02:07+00:00","2019","8","31","5163"
"2019-08-02 22:20:31+00:00","2019","8","31","5164"
"2019-08-02 23:06:59+00:00","2019","8","31","5165"
"2019-08-03 02:01:02+00:00","2019","8","31","5166"
"2019-08-03 02:13:14+00:00","2019","8","31","5167"
"2019-08-03 03:46:02+00:00","2019","8","31","5168"
"2019-08-03 05:13:59+00:00","2019","8","31","5169"
"2019-08-03 06:47:04+00:00","2019","8","31","5170"
"2019-08-03 07:45:23+00:00","2019","8","31","5171"
"2019-08-03 07:51:38+00:00","2019","8","31","5172"
"2019-08-03 09:07:08+00:00","2019","8","31","5173"
"2019-08-03 09:34:04+00:00","2019","8","31","5174"
"2019-08-03 10:10:58+00:00","2019","8","31","5175"
"2019-08-03 10:33:45+00:00","2019","8","31","5176"
"2019-08-03 11:33:13+00:00","2019","8","31","5177"
"2019-08-03 17:57:44+00:00","2019","8","31","5178"
"2019-08-04 01:17:44+00:00","2019","8","31","5179"
"2019-08-04 07:59:50+00:00","2019","8","31","5180"
"2019-08-04 08:24:55+00:00","2019","8","31","5181"
"2019-08-04 08:43:05+00:00","2019","8","31","5182"
"2019-08-04 10:04:45+00:00","2019","8","31","5183"
"2019-08-04 11:06:26+00:00","2019","8","31","5184"
"2019-08-04 12:39:36+00:00","2019","8","31","5185"
"2019-08-04 13:09:50+00:00","2019","8","31","5186"
"2019-08-04 18:20:29+00:00","2019","8","31","5187"
"2019-08-04 18:51:31+00:00","2019","8","31","5188"
"2019-08-04 20:25:55+00:00","2019","8","31","5189"
"2019-08-05 01:53:12+00:00","2019","8","32","5190"
"2019-08-05 06:50:08+00:00","2019","8","32","5191"
"2019-08-05 11:51:51+00:00","2019","8","32","5192"
"2019-08-05 11:54:48+00:00","2019","8","32","5193"
"2019-08-05 11:55:46+00:00","2019","8","32","5194"
"2019-08-05 12:02:12+00:00","2019","8","32","5195"
"2019-08-05 12:07:38+00:00","2019","8","32","5196"
"2019-08-05 12:08:03+00:00","2019","8","32","5197"
"2019-08-05 12:10:30+00:00","2019","8","32","5198"
"2019-08-05 12:12:42+00:00","2019","8","32","5199"
"2019-08-05 12:13:29+00:00","2019","8","32","5200"
"2019-08-05 12:19:42+00:00","2019","8","32","5201"
"2019-08-05 12:21:23+00:00","2019","8","32","5202"
"2019-08-05 12:24:24+00:00","2019","8","32","5203"
"2019-08-05 12:26:39+00:00","2019","8","32","5204"
"2019-08-05 12:27:19+00:00","2019","8","32","5205"
"2019-08-05 12:30:32+00:00","2019","8","32","5206"
"2019-08-05 12:30:33+00:00","2019","8","32","5207"
"2019-08-05 12:34:30+00:00","2019","8","32","5208"
"2019-08-05 12:38:13+00:00","2019","8","32","5209"
"2019-08-05 12:41:17+00:00","2019","8","32","5210"
"2019-08-05 12:41:39+00:00","2019","8","32","5211"
"2019-08-05 12:46:00+00:00","2019","8","32","5212"
"2019-08-05 12:47:46+00:00","2019","8","32","5213"
"2019-08-05 12:49:36+00:00","2019","8","32","5214"
"2019-08-05 12:50:09+00:00","2019","8","32","5215"
"2019-08-05 12:51:05+00:00","2019","8","32","5216"
"2019-08-05 12:52:44+00:00","2019","8","32","5217"
"2019-08-05 12:54:03+00:00","2019","8","32","5218"
"2019-08-05 12:57:40+00:00","2019","8","32","5219"
"2019-08-05 12:58:48+00:00","2019","8","32","5220"
"2019-08-05 13:02:53+00:00","2019","8","32","5221"
"2019-08-05 13:11:17+00:00","2019","8","32","5222"
"2019-08-05 13:11:51+00:00","2019","8","32","5223"
"2019-08-05 13:14:00+00:00","2019","8","32","5224"
"2019-08-05 13:16:33+00:00","2019","8","32","5225"
"2019-08-05 13:22:27+00:00","2019","8","32","5226"
"2019-08-05 13:25:49+00:00","2019","8","32","5227"
"2019-08-05 13:30:55+00:00","2019","8","32","5228"
"2019-08-05 13:40:14+00:00","2019","8","32","5229"
"2019-08-05 13:42:56+00:00","2019","8","32","5230"
"2019-08-05 13:45:32+00:00","2019","8","32","5231"
"2019-08-05 13:45:39+00:00","2019","8","32","5232"
"2019-08-05 13:46:08+00:00","2019","8","32","5233"
"2019-08-05 13:50:57+00:00","2019","8","32","5234"
"2019-08-05 13:52:48+00:00","2019","8","32","5235"
"2019-08-05 13:57:20+00:00","2019","8","32","5236"
"2019-08-05 13:57:23+00:00","2019","8","32","5237"
"2019-08-05 14:05:00+00:00","2019","8","32","5238"
"2019-08-05 14:06:12+00:00","2019","8","32","5239"
"2019-08-05 14:09:09+00:00","2019","8","32","5240"
"2019-08-05 14:13:11+00:00","2019","8","32","5241"
"2019-08-05 14:16:03+00:00","2019","8","32","5242"
"2019-08-05 14:18:08+00:00","2019","8","32","5243"
"2019-08-05 14:23:30+00:00","2019","8","32","5244"
"2019-08-05 14:25:58+00:00","2019","8","32","5245"
"2019-08-05 14:33:39+00:00","2019","8","32","5246"
"2019-08-05 14:34:29+00:00","2019","8","32","5247"
"2019-08-05 14:35:22+00:00","2019","8","32","5248"
"2019-08-05 14:36:27+00:00","2019","8","32","5249"
"2019-08-05 14:37:45+00:00","2019","8","32","5250"
"2019-08-05 14:51:45+00:00","2019","8","32","5251"
"2019-08-05 14:52:16+00:00","2019","8","32","5252"
"2019-08-05 14:53:03+00:00","2019","8","32","5253"
"2019-08-05 14:54:19+00:00","2019","8","32","5254"
"2019-08-05 15:03:59+00:00","2019","8","32","5255"
"2019-08-05 15:07:42+00:00","2019","8","32","5256"
"2019-08-05 15:10:03+00:00","2019","8","32","5257"
"2019-08-05 15:15:19+00:00","2019","8","32","5258"
"2019-08-05 15:15:51+00:00","2019","8","32","5259"
"2019-08-05 15:20:03+00:00","2019","8","32","5260"
"2019-08-05 15:21:21+00:00","2019","8","32","5261"
"2019-08-05 15:24:12+00:00","2019","8","32","5262"
"2019-08-05 15:34:26+00:00","2019","8","32","5263"
"2019-08-05 15:39:22+00:00","2019","8","32","5264"
"2019-08-05 15:40:19+00:00","2019","8","32","5265"
"2019-08-05 15:46:43+00:00","2019","8","32","5266"
"2019-08-05 15:49:13+00:00","2019","8","32","5267"
"2019-08-05 15:50:08+00:00","2019","8","32","5268"
"2019-08-05 15:50:24+00:00","2019","8","32","5269"
"2019-08-05 15:50:50+00:00","2019","8","32","5270"
"2019-08-05 16:14:22+00:00","2019","8","32","5271"
"2019-08-05 16:14:45+00:00","2019","8","32","5272"
"2019-08-05 16:15:57+00:00","2019","8","32","5273"
"2019-08-05 16:22:41+00:00","2019","8","32","5274"
"2019-08-05 16:23:24+00:00","2019","8","32","5275"
"2019-08-05 16:36:50+00:00","2019","8","32","5276"
"2019-08-05 16:37:31+00:00","2019","8","32","5277"
"2019-08-05 16:44:58+00:00","2019","8","32","5278"
"2019-08-05 16:48:13+00:00","2019","8","32","5279"
"2019-08-05 16:49:09+00:00","2019","8","32","5280"
